id,stars,review,order_id,order_category,client_username,client_name,worker_username,worker_name,worker_profession,created_at
398,3,شغل ممتاز,398,نجاره,user1579,Hassan Shaker,user4888,Sherif Ahmed,نجاره,2026-01-31 02:54:23
399,4,,399,خدمات منزليه,user4685,Ghada Rashad,user3999,Hend Yasser,خدمات منزليه,2026-05-03 00:25:17
400,5,,400,سباكه,user1715,Mostafa Rashad,user2780,Rania Mohamed,سباكه,2024-09-30 11:00:38
401,5,كويس جدا,401,سباكه,user2077,Sara Hassan,user1887,Ghada Fahmy,سباكه,2025-02-05 00:14:20
402,5,,402,نجاره,user3310,Laila Youssef,user3005,Sara Tawfik,نجاره,2024-07-27 05:16:49
403,4,شغل ممتاز,403,نجاره,user4245,Rania Mostafa,user15,Hassan Yasser,نجاره,2025-04-30 17:14:05
404,5,,404,كهرباء,user2427,Amr Fahmy,user3806,Mahmoud Yasser,كهرباء,2025-02-05 14:06:07
408,5,كويس جدا,408,نجاره,user4700,Youssef Said,user4208,Fatma Khaled,نجاره,2024-08-18 09:44:58
409,5,,409,نجاره,user3211,Tarek Hassan,user1060,Hany Fahmy,نجاره,2024-08-29 12:41:00
410,4,,410,كهرباء,user3390,Hussein Hatem,user4976,Amr Nabil,كهرباء,2025-09-13 22:19:48
413,5,احسن حاجه,413,كهرباء,user1117,Ghada Yasser,user1527,Ahmed Fouad,كهرباء,2025-03-20 13:28:55
415,4,احسن حاجه,415,خدمات منزليه,user4026,Rania Ahmed,user4419,Tarek Ibrahim,خدمات منزليه,2025-12-07 08:11:25
416,5,,416,سباكه,user1315,Youssef Nabil,user2820,Emad Nabil,سباكه,2025-02-04 12:12:15
419,2,,419,نجاره,user3983,Maha Hussein,user4002,Amany Mohamed,نجاره,2025-01-31 04:08:40
420,5,,420,نجاره,user3936,Mostafa Fouad,user3875,Hany Hussein,نجاره,2024-09-06 13:19:26
421,5,,421,سباكه,user2825,Fatma Hamdy,user542,Mahmoud Youssef,سباكه,2025-10-31 20:32:23
422,2,,422,خدمات منزليه,user3714,Reem Ali,user279,Mostafa Hassan,خدمات منزليه,2025-10-26 03:06:40
423,4,,423,خدمات منزليه,user4101,Yasmin Mohamed,user548,Karim Hamdy,خدمات منزليه,2025-04-02 18:46:16
424,5,احسن حاجه,424,كهرباء,user3197,Youssef Hatem,user2132,Reem Ali,كهرباء,2026-01-29 23:14:47
426,5,,426,خدمات منزليه,user3249,Mona Adel,user771,Mohamed Rashad,خدمات منزليه,2026-01-30 22:26:23
430,4,,430,سباكه,user2724,Tarek Nabil,user563,Hend Omar,سباكه,2024-12-05 02:35:54
431,4,,431,كهرباء,user4847,Amr Fouad,user1262,Ali Naguib,كهرباء,2024-10-05 23:35:48
434,4,,434,نجاره,user1268,Youssef Rashad,user392,Tarek Hatem,نجاره,2024-11-22 11:29:41
435,4,كويس جدا,435,كهرباء,user551,Laila Yasser,user2131,Omar Khaled,كهرباء,2024-06-29 18:59:03
436,5,,436,كهرباء,user523,Amr Hussein,user2639,Hussein Fahmy,كهرباء,2024-09-05 17:03:34
440,4,احسن حاجه,440,سباكه,user2727,Omar Said,user4446,Karim Said,سباكه,2025-12-05 23:08:45
441,5,,441,خدمات منزليه,user4386,Maha Kamel,user19,Yasmin Hussein,خدمات منزليه,2025-07-04 14:42:07
443,5,ممتاز,443,سباكه,user1371,Fatma Gamal,user3920,Hassan Fouad,سباكه,2026-05-11 13:08:03
446,5,,446,كهرباء,user3360,Tarek Mohamed,user986,Ibrahim Khaled,كهرباء,2025-08-07 22:14:21
448,4,,448,خدمات منزليه,user3081,Aya Mohamed,user1614,Khaled Ali,خدمات منزليه,2025-08-07 06:55:51
449,5,كويس,449,كهرباء,user4791,Nadia Hamdy,user4167,Ahmed Hassan,كهرباء,2024-07-25 14:36:25
452,4,كويس,452,كهرباء,user1328,Omar Nabil,user3119,Sherif Said,كهرباء,2026-03-18 13:33:50
454,3,ممتاز جدا,454,خدمات منزليه,user3108,Ahmed Omar,user964,Dina Youssef,خدمات منزليه,2024-08-21 19:35:50
456,2,ممتاز,456,كهرباء,user2678,Amany Ahmed,user4378,Maha Shaker,كهرباء,2025-03-03 23:29:09
459,5,,459,كهرباء,user3499,Tarek Nabil,user4091,Youssef Gamal,كهرباء,2025-09-23 11:03:57
460,5,,460,سباكه,user1277,Laila Nabil,user1754,Youssef Kamel,سباكه,2026-01-29 22:58:08
466,2,,466,نجاره,user4012,Mostafa Kamel,user4910,Nadia Hamdy,نجاره,2025-06-04 13:28:09
467,5,كويس جدا,467,نجاره,user4039,Amany Hassan,user4208,Fatma Khaled,نجاره,2024-08-30 08:44:45
469,4,,469,خدمات منزليه,user169,Khaled Mohamed,user3524,Omar Yasser,خدمات منزليه,2024-08-06 09:26:41
471,4,كويس جدا,471,نجاره,user2669,Hussein Gamal,user1421,Hend Ahmed,نجاره,2024-12-21 16:37:06
473,4,,473,كهرباء,user1821,Ali Omar,user380,Laila Rashad,كهرباء,2026-03-30 06:23:31
474,3,,474,سباكه,user4361,Hussein Adel,user3713,Laila Hamdy,سباكه,2024-08-22 04:00:08
475,4,,475,سباكه,user3558,Mahmoud Said,user1297,Salma Hassan,سباكه,2024-06-30 09:07:21
476,4,,476,سباكه,user2255,Hussein Tawfik,user3323,Noha Ali,سباكه,2025-10-04 09:50:38
478,5,كويس,478,نجاره,user2840,Mohamed Hatem,user3401,Dina Nabil,نجاره,2026-05-30 12:13:29
479,3,,479,خدمات منزليه,user2039,Maha Fahmy,user2447,Mahmoud Ali,خدمات منزليه,2024-11-08 18:20:49
484,4,,484,خدمات منزليه,user4675,Mostafa Ahmed,user2934,Karim Yasser,خدمات منزليه,2025-08-01 18:43:46
485,4,شغل ممتاز,485,سباكه,user4165,Yasmin Ahmed,user783,Aya Mostafa,سباكه,2025-02-07 14:39:46
488,4,,488,كهرباء,user4900,Mariam Fouad,user181,Hend Adel,كهرباء,2025-12-31 05:58:22
491,4,,491,سباكه,user4346,Yasmin Kamel,user698,Ali Hussein,سباكه,2025-07-01 06:01:00
492,5,شغل ممتاز,492,خدمات منزليه,user820,Reem Nabil,user1890,Ali Kamel,خدمات منزليه,2026-02-25 19:48:19
497,5,ممتاز,497,كهرباء,user2141,Fatma Fouad,user1081,Ghada Fouad,كهرباء,2025-07-15 22:04:55
499,4,ممتاز جدا,499,خدمات منزليه,user539,Omar Ibrahim,user3453,Noha Ahmed,خدمات منزليه,2025-08-12 21:39:07
501,4,احسن حاجه,501,نجاره,user1418,Tarek Yasser,user648,Ibrahim Hamdy,نجاره,2026-03-16 04:11:35
504,4,,504,سباكه,user2920,Mona Khaled,user3785,Yasmin Hamdy,سباكه,2024-08-31 11:29:35
505,5,,505,سباكه,user1313,Yasmin Naguib,user4619,Sherif Fahmy,سباكه,2025-04-22 08:53:35
506,5,كويس,506,خدمات منزليه,user1545,Ibrahim Hassan,user2327,Fatma Hamdy,خدمات منزليه,2025-03-22 08:27:04
508,3,كويس جدا,508,نجاره,user1186,Nadia Omar,user408,Reem Hussein,نجاره,2026-02-09 06:37:25
511,1,شغل ممتاز,511,نجاره,user4342,Khaled Yasser,user806,Amr Ahmed,نجاره,2025-01-16 18:15:24
512,2,كويس جدا,512,خدمات منزليه,user3879,Emad Tawfik,user1726,Ali Naguib,خدمات منزليه,2024-09-23 02:28:24
516,5,,516,كهرباء,user4969,Aya Ahmed,user1281,Omar Ibrahim,كهرباء,2024-06-08 08:47:04
521,5,احسن حاجه,521,سباكه,user1975,Ibrahim Kamel,user3000,Ghada Tawfik,سباكه,2024-08-10 05:00:04
524,3,,524,سباكه,user1298,Mona Ali,user1786,Hassan Hamdy,سباكه,2024-11-24 03:59:53
525,5,ممتاز جدا,525,نجاره,user872,Tarek Adel,user2706,Hassan Ahmed,نجاره,2024-12-30 09:25:09
526,5,,526,نجاره,user4862,Mohamed Tawfik,user53,Nadia Shaker,نجاره,2024-11-23 03:45:34
527,4,كويس,527,كهرباء,user3426,Noha Ahmed,user110,Karim Hamdy,كهرباء,2025-11-05 05:55:34
530,4,,530,نجاره,user941,Hussein Khaled,user3314,Rania Ibrahim,نجاره,2025-08-04 00:29:24
531,3,,531,نجاره,user3088,Aya Yasser,user1043,Emad Hussein,نجاره,2024-07-08 12:51:54
532,4,,532,خدمات منزليه,user1082,Hassan Hamdy,user3476,Mohamed Nabil,خدمات منزليه,2025-06-06 11:09:08
533,2,,533,خدمات منزليه,user718,Tarek Mohamed,user3852,Mariam Shaker,خدمات منزليه,2025-02-26 18:46:19
535,4,,535,سباكه,user4464,Mona Tawfik,user127,Amany Youssef,سباكه,2026-03-01 14:53:47
537,4,كويس,537,خدمات منزليه,user4004,Khaled Ali,user4593,Mariam Tawfik,خدمات منزليه,2026-01-28 11:35:52
539,4,,539,كهرباء,user2761,Mahmoud Kamel,user1269,Shaimaa Rashad,كهرباء,2024-12-09 15:54:54
545,5,كويس,545,خدمات منزليه,user283,Ahmed Mohamed,user346,Salma Mohamed,خدمات منزليه,2024-11-13 12:20:27
546,4,كويس,546,كهرباء,user2320,Hany Omar,user1286,Mariam Omar,كهرباء,2025-11-18 22:01:26
547,5,كويس,547,خدمات منزليه,user251,Sara Ali,user104,Yasmin Gamal,خدمات منزليه,2025-01-08 08:24:42
548,5,ممتاز جدا,548,كهرباء,user4291,Khaled Hatem,user3419,Maha Khaled,كهرباء,2024-06-28 02:52:58
549,5,شغل ممتاز,549,سباكه,user4995,Omar Hassan,user2426,Emad Nabil,سباكه,2025-05-23 07:16:41
551,5,ممتاز جدا,551,كهرباء,user470,Salma Adel,user2730,Mariam Gamal,كهرباء,2025-07-26 19:29:16
552,3,كويس جدا,552,خدمات منزليه,user3387,Amany Khaled,user4289,Sara Nabil,خدمات منزليه,2025-04-26 16:15:06
553,4,,553,نجاره,user4852,Dina Khaled,user1501,Hany Hatem,نجاره,2026-04-03 20:48:14
554,4,ممتاز جدا,554,سباكه,user3998,Maha Hassan,user3380,Maha Nabil,سباكه,2025-05-01 06:01:24
558,2,,558,نجاره,user2345,Sara Mostafa,user4160,Ali Hamdy,نجاره,2025-05-25 19:58:41
561,4,كويس جدا,561,خدمات منزليه,user741,Karim Shaker,user2232,Khaled Naguib,خدمات منزليه,2024-12-20 01:57:26
562,3,ممتاز جدا,562,سباكه,user2133,Fatma Shaker,user1128,Laila Gamal,سباكه,2025-08-05 16:42:53
563,5,,563,كهرباء,user736,Mona Ibrahim,user1048,Amr Hamdy,كهرباء,2025-03-22 20:57:29
564,1,,564,كهرباء,user2162,Ibrahim Said,user4861,Yasmin Kamel,كهرباء,2024-12-30 11:20:06
566,3,,566,كهرباء,user432,Ahmed Hussein,user3618,Salma Nabil,كهرباء,2025-03-18 12:27:01
568,5,ممتاز,568,سباكه,user3104,Noha Khaled,user3239,Sherif Adel,سباكه,2025-12-19 07:11:05
569,5,,569,نجاره,user1288,Ghada Rashad,user1463,Hassan Ahmed,نجاره,2024-11-01 07:40:54
570,5,ممتاز جدا,570,سباكه,user1352,Youssef Naguib,user474,Omar Ali,سباكه,2025-10-08 23:29:30
571,5,,571,خدمات منزليه,user4918,Ibrahim Ibrahim,user135,Hassan Shaker,خدمات منزليه,2024-10-28 13:22:58
572,4,,572,سباكه,user2337,Maha Hatem,user1137,Maha Mohamed,سباكه,2024-11-11 09:47:15
574,3,كويس,574,كهرباء,user2696,Rania Naguib,user3667,Youssef Tawfik,كهرباء,2024-07-17 08:12:34
576,4,,576,خدمات منزليه,user4509,Noha Hatem,user501,Mohamed Naguib,خدمات منزليه,2024-08-03 15:37:49
577,5,,577,خدمات منزليه,user3400,Rania Khaled,user249,Laila Ibrahim,خدمات منزليه,2026-04-25 12:54:08
581,4,كويس جدا,581,نجاره,user1418,Tarek Yasser,user4828,Emad Yasser,نجاره,2024-09-02 13:44:56
582,3,كويس,582,سباكه,user3064,Nadia Ibrahim,user1765,Nadia Said,سباكه,2026-04-13 04:58:50
583,5,كويس جدا,583,نجاره,user4694,Dina Khaled,user2272,Ali Khaled,نجاره,2024-06-17 07:25:08
587,5,شغل ممتاز,587,كهرباء,user2317,Samar Nabil,user4117,Mohamed Said,كهرباء,2025-03-09 13:13:33
592,5,ممتاز,592,سباكه,user2257,Sherif Nabil,user2880,Laila Mostafa,سباكه,2024-09-09 23:19:46
594,4,احسن حاجه,594,نجاره,user1952,Hend Kamel,user1397,Mariam Tawfik,نجاره,2025-07-26 17:52:18
595,3,,595,نجاره,user902,Youssef Ahmed,user4480,Ali Said,نجاره,2025-10-09 07:06:38
596,5,,596,سباكه,user3165,Sara Tawfik,user29,Karim Ahmed,سباكه,2024-11-14 09:59:21
599,5,,599,سباكه,user3089,Emad Mohamed,user1817,Dina Rashad,سباكه,2025-12-04 04:51:36
602,4,ممتاز جدا,602,سباكه,user4068,Noha Hassan,user2312,Dina Hamdy,سباكه,2025-12-26 16:48:42
603,4,كويس,603,سباكه,user2689,Laila Kamel,user1285,Salma Yasser,سباكه,2025-09-04 10:33:14
604,5,,604,نجاره,user968,Mona Rashad,user4094,Maha Fouad,نجاره,2025-02-04 10:17:47
606,4,كويس,606,كهرباء,user1870,Rania Hassan,user438,Sherif Ibrahim,كهرباء,2025-08-20 22:01:12
607,4,,607,كهرباء,user4298,Tarek Omar,user1410,Ibrahim Hamdy,كهرباء,2025-09-05 23:56:09
608,5,,608,نجاره,user2270,Ibrahim Tawfik,user4983,Maha Yasser,نجاره,2025-10-12 15:11:34
613,4,كويس,613,كهرباء,user1838,Noha Fouad,user4107,Rania Hassan,كهرباء,2025-10-13 23:16:12
615,5,احسن حاجه,615,سباكه,user1760,Dina Naguib,user4940,Ahmed Naguib,سباكه,2025-09-15 20:53:21
616,5,كويس جدا,616,كهرباء,user948,Youssef Omar,user2420,Mariam Kamel,كهرباء,2025-11-21 23:13:13
618,3,,618,خدمات منزليه,user3047,Youssef Ali,user1269,Shaimaa Rashad,خدمات منزليه,2024-06-21 22:04:03
620,5,,620,نجاره,user2588,Hassan Ibrahim,user94,Youssef Ibrahim,نجاره,2025-05-28 19:41:10
621,5,كويس جدا,621,نجاره,user1384,Mostafa Kamel,user1441,Maha Hussein,نجاره,2025-10-31 12:16:06
623,5,,623,سباكه,user812,Fatma Ibrahim,user4740,Shaimaa Fahmy,سباكه,2026-01-23 15:33:04
625,2,كويس جدا,625,كهرباء,user2508,Omar Said,user1775,Ali Ibrahim,كهرباء,2024-10-16 05:04:59
627,5,,627,نجاره,user4537,Ahmed Ali,user3641,Aya Fahmy,نجاره,2025-07-04 17:19:47
628,4,شغل ممتاز,628,كهرباء,user1515,Yasmin Omar,user3767,Hend Hamdy,كهرباء,2025-06-05 11:01:28
629,4,,629,خدمات منزليه,user2500,Salma Shaker,user3530,Laila Tawfik,خدمات منزليه,2025-10-24 09:57:34
631,1,كويس,631,سباكه,user2767,Hassan Hussein,user1380,Mahmoud Hussein,سباكه,2026-03-07 20:02:27
632,3,كويس,632,خدمات منزليه,user1693,Salma Ibrahim,user1262,Ali Naguib,خدمات منزليه,2026-04-02 06:35:17
633,4,,633,خدمات منزليه,user2510,Shaimaa Tawfik,user536,Salma Yasser,خدمات منزليه,2025-07-16 04:25:59
635,3,,635,خدمات منزليه,user2799,Youssef Said,user419,Aya Ibrahim,خدمات منزليه,2025-08-18 05:05:01
636,5,,636,خدمات منزليه,user4678,Sara Kamel,user3169,Hassan Hamdy,خدمات منزليه,2025-02-17 10:56:08
637,4,ممتاز جدا,637,نجاره,user294,Hassan Kamel,user2932,Amr Hamdy,نجاره,2025-09-06 05:04:54
640,2,,640,سباكه,user3831,Mona Tawfik,user1974,Reem Gamal,سباكه,2025-10-27 00:47:55
645,5,,645,نجاره,user2072,Mohamed Naguib,user2721,Aya Mostafa,نجاره,2025-01-02 15:44:01
646,5,,646,سباكه,user3866,Khaled Khaled,user565,Emad Fouad,سباكه,2024-12-18 07:57:13
648,4,ممتاز,648,كهرباء,user228,Mahmoud Khaled,user1555,Ghada Ali,كهرباء,2026-05-10 14:09:50
649,4,ممتاز جدا,649,كهرباء,user2863,Mona Ibrahim,user964,Dina Youssef,كهرباء,2024-12-31 05:25:39
650,5,كويس جدا,650,كهرباء,user594,Youssef Rashad,user4079,Hend Hatem,كهرباء,2024-06-30 06:48:51
651,5,,651,خدمات منزليه,user3945,Hend Adel,user821,Mahmoud Hatem,خدمات منزليه,2025-09-13 03:14:48
654,2,احسن حاجه,654,سباكه,user926,Khaled Hamdy,user185,Amr Adel,سباكه,2025-09-29 18:06:05
657,4,,657,كهرباء,user301,Amr Ibrahim,user3357,Samar Mohamed,كهرباء,2025-07-06 18:32:02
658,4,ممتاز جدا,658,كهرباء,user3268,Ali Fahmy,user1582,Omar Shaker,كهرباء,2024-11-22 18:55:54
659,4,ممتاز,659,خدمات منزليه,user1406,Shaimaa Shaker,user1782,Hend Kamel,خدمات منزليه,2024-12-19 03:01:54
661,5,,661,خدمات منزليه,user4065,Karim Tawfik,user1090,Fatma Shaker,خدمات منزليه,2024-10-12 13:03:33
664,5,,664,سباكه,user1266,Noha Fahmy,user3524,Omar Yasser,سباكه,2024-06-24 02:33:35
668,4,ممتاز جدا,668,نجاره,user2303,Mariam Said,user3915,Sara Hussein,نجاره,2024-06-27 22:47:48
669,4,,669,نجاره,user4737,Rania Kamel,user756,Ali Fahmy,نجاره,2025-06-13 15:26:12
670,4,كويس جدا,670,سباكه,user1451,Maha Adel,user1648,Karim Nabil,سباكه,2024-06-25 02:45:07
672,2,كويس,672,خدمات منزليه,user4403,Ghada Hatem,user2639,Hussein Fahmy,خدمات منزليه,2025-08-05 16:54:21
674,2,,674,نجاره,user2017,Ahmed Said,user855,Ahmed Gamal,نجاره,2026-02-03 06:57:13
675,5,ممتاز جدا,675,كهرباء,user4559,Omar Tawfik,user2953,Hany Gamal,كهرباء,2025-03-18 01:18:29
676,5,كويس,676,كهرباء,user313,Hany Hatem,user1774,Hend Ahmed,كهرباء,2025-01-30 08:57:59
681,4,,681,كهرباء,user3065,Noha Said,user3939,Aya Omar,كهرباء,2025-05-29 09:01:27
683,4,,683,خدمات منزليه,user3926,Ibrahim Naguib,user4330,Samar Ali,خدمات منزليه,2026-01-06 03:25:30
684,2,,684,سباكه,user4451,Amany Adel,user2852,Mona Mostafa,سباكه,2025-04-14 07:00:55
685,5,,685,نجاره,user2410,Laila Ahmed,user3129,Mostafa Rashad,نجاره,2025-03-27 01:14:34
689,5,,689,كهرباء,user541,Nadia Rashad,user4205,Fatma Shaker,كهرباء,2024-12-17 03:58:55
690,5,,690,خدمات منزليه,user4136,Karim Fahmy,user123,Mahmoud Khaled,خدمات منزليه,2024-11-18 05:04:31
692,5,,692,نجاره,user1932,Khaled Tawfik,user879,Hussein Yasser,نجاره,2025-04-24 05:13:46
693,4,شغل ممتاز,693,خدمات منزليه,user3482,Ibrahim Ibrahim,user1284,Emad Khaled,خدمات منزليه,2026-01-14 09:05:33
697,3,,697,خدمات منزليه,user993,Dina Nabil,user2192,Dina Mohamed,خدمات منزليه,2024-06-20 13:22:13
698,5,,698,سباكه,user3727,Sara Hussein,user1881,Reem Hatem,سباكه,2025-02-04 10:48:30
703,4,ممتاز جدا,703,نجاره,user2954,Mahmoud Ali,user2514,Ahmed Hamdy,نجاره,2025-09-15 00:55:43
705,4,,705,سباكه,user3390,Hussein Hatem,user4210,Mohamed Fouad,سباكه,2024-07-31 15:27:55
708,3,شغل ممتاز,708,كهرباء,user1316,Omar Ibrahim,user3190,Dina Tawfik,كهرباء,2024-08-12 11:47:30
709,5,ممتاز,709,خدمات منزليه,user488,Laila Ali,user4664,Sherif Hussein,خدمات منزليه,2024-08-09 23:47:52
716,5,كويس جدا,716,سباكه,user884,Mostafa Ibrahim,user1846,Dina Khaled,سباكه,2025-09-24 21:28:11
717,4,كويس,717,خدمات منزليه,user2270,Ibrahim Tawfik,user3922,Karim Naguib,خدمات منزليه,2026-02-07 14:12:37
718,5,كويس,718,نجاره,user2557,Rania Youssef,user3169,Hassan Hamdy,نجاره,2026-05-03 18:12:41
720,5,,720,كهرباء,user1123,Yasmin Yasser,user1228,Amr Ibrahim,كهرباء,2026-01-07 18:00:29
721,4,شغل ممتاز,721,خدمات منزليه,user2972,Emad Mostafa,user4415,Fatma Mostafa,خدمات منزليه,2024-07-24 00:30:33
723,5,,723,كهرباء,user872,Tarek Adel,user2715,Reem Shaker,كهرباء,2024-06-10 05:22:47
725,4,شغل ممتاز,725,كهرباء,user82,Salma Tawfik,user1980,Tarek Adel,كهرباء,2026-03-28 18:32:06
727,5,شغل ممتاز,727,خدمات منزليه,user1417,Ibrahim Hatem,user1380,Mahmoud Hussein,خدمات منزليه,2025-07-27 18:43:23
728,2,احسن حاجه,728,كهرباء,user2539,Tarek Ahmed,user3061,Maha Youssef,كهرباء,2025-11-23 04:04:22
729,5,احسن حاجه,729,كهرباء,user1379,Mohamed Adel,user879,Hussein Yasser,كهرباء,2024-06-12 10:31:49
732,3,احسن حاجه,732,سباكه,user4972,Hend Kamel,user3565,Youssef Hassan,سباكه,2025-05-19 02:04:16
733,5,,733,خدمات منزليه,user1305,Omar Fahmy,user1890,Ali Kamel,خدمات منزليه,2024-07-04 23:39:18
734,5,,734,خدمات منزليه,user1868,Tarek Gamal,user4958,Amr Khaled,خدمات منزليه,2025-07-06 13:43:25
735,3,شغل ممتاز,735,سباكه,user2389,Aya Kamel,user504,Omar Adel,سباكه,2025-10-03 07:49:16
738,3,شغل ممتاز,738,خدمات منزليه,user4350,Maha Omar,user1961,Mahmoud Shaker,خدمات منزليه,2024-06-06 13:39:42
739,5,احسن حاجه,739,سباكه,user4472,Laila Tawfik,user4985,Reem Hatem,سباكه,2025-06-03 05:40:56
740,4,ممتاز,740,نجاره,user3108,Ahmed Omar,user2055,Hend Hamdy,نجاره,2024-07-20 19:58:49
742,5,,742,خدمات منزليه,user1288,Ghada Rashad,user4277,Salma Ibrahim,خدمات منزليه,2024-12-04 15:40:00
744,5,,744,خدمات منزليه,user2904,Sara Khaled,user925,Sherif Gamal,خدمات منزليه,2025-08-23 18:19:04
